Sentence,Sentiment,sentence
"20 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj HEL : LAT1V , or L&T , said Monday it expects its operating profit , excluding non-recurring items , for the whole 2010 to be slightly lower than in 2009 .",neutral,"20 octobre 2010 - Lassila & Tikanoja Oyj HEL : LAT1V , ou L&T , a déclaré lundi qu' elle s' attend à ce que son bénéfice opérationnel , à l' exclusion des éléments non récurrents , soit légèrement inférieur à celui de 2009 ."
"The total number of shares in the company will be 585,236,987 Innofactor group Innofactor offers its customers comprehensive solutions in the Microsoft environment .",neutral,Le nombre total d'actions dans la société sera 585.236.987 Innofactor groupe Innofactor offre à ses clients des solutions complètes dans l'environnement Microsoft .
`` The new unit is a major investment in the Finnish media scene .,neutral,`` La nouvelle unité est un investissement majeur dans la scène médiatique finlandaise.
Yahoo stock is up to $36.46 as the bidding war picks up for the company https://t.co/JDNZXDCMkl $YHOO https://t.co/HmOegfHgvn,positive,"Le stock de Yahoo est jusqu'à 36,46 $ à mesure que la guerre des enchères prend de l'ampleur pour l'entreprise https://t.co/JDNZXDCMkl $YHOO https://t.co/HmOegfHgvn"
"We know that it exists , '' Artemyev said .",neutral,"Nous savons qu'il existe, '' Artemyev dit."
Long $ENDP @ $26.23 on $AGN b/o rumor,positive,"Longue $ENDP @ 26,23 $ sur $AGN b/o rumeur"
"Kesko pursues a strategy of healthy , focused growth concentrating on sales and services to consumer-customers .",positive,"Kesko poursuit une stratégie de croissance saine , axée sur les ventes et les services aux consommateurs ."
Timberrrr $TSLA https://t.co/MRBgfDHHVa,negative,Timberrrr $TSLA https://t.co/MRBgfDHHVa
Return on capital employed rose by 4.8 percentage points to 19.6 % .,positive,"Le rendement du capital employé a augmenté de 4,8 points de pourcentage pour s' établir à 19,6 % ."
"The period-end cash and cash equivalents totaled EUR6 .5 m , compared to EUR10 .5 m in the previous year .",negative,"La trésorerie de fin d' exercice et les équivalents de trésorerie s' élevaient à 6 millions d' euros , contre 10 millions d' euros l' année précédente ."
More than 80 special events in the three counties during four months were hosted by the library system and its nine branch libraries .,neutral,Plus de 80 événements spéciaux dans les trois comtés pendant quatre mois ont été accueillis par le système de bibliothèque et ses neuf bibliothèques de succursales.
EPS grew to 0.04 eur from 0.02 eur .,positive,"EPS est passé de 0,02 à 0,04 eur."
Net cash flow from operations is expected to remain positive .,positive,Les flux nets de trésorerie provenant des opérations devraient rester positifs .
"( ADP News ) - Nov 28 , 2008 - Finnish power-supply solutions provider Efore Oyj ( OMX : EFO1V ) announced today the launch of OPUS DC , the latest power system in its OPUS product line .",positive,"( ADP News ) - 28 nov. 2008 - Le fournisseur finlandais de solutions d' alimentation électrique Ehore Oyj ( OMX : EFO1V ) a annoncé aujourd'hui le lancement d' OPUS DC , le dernier système d' alimentation de sa gamme de produits OPUS ."
$AXP Looking for continuation with volume increase http://stks.co/c8sR,positive,$AXP À la recherche d'une poursuite avec l'augmentation de volume http://stks.co/c8sR
Uponor improved its performance in spite of the decrease in residential construction in the US .,positive,Onor a amélioré ses performances en dépit de la baisse de la construction résidentielle aux États-Unis.
"These include software development for internet and mobile telephone content , communications , value-added software , financial services , security applications , systems integration and electronics .",neutral,"Il s' agit notamment du développement de logiciels pour le contenu d' Internet et de téléphonie mobile , des communications , des logiciels à valeur ajoutée , des services financiers , des applications de sécurité , de l' intégration des systèmes et de l' électronique ."
$SPY extreme win today - 2 cents above 2009  low on 10-year and $SPY up 2 percent - life is a bowl of cherries - great short setting up $$,negative,$SPY victoire extrême aujourd'hui - 2 cents au-dessus de 2009 faible sur 10 ans et $SPY en hausse de 2 pour cent - la vie est un bol de cerises - grande courte mise en place $$
"Nokia shares hit 13.21 euros on Friday , down 50 percent from the start of the year in part because of the slow introduction of touch-screen models .",neutral,"Les actions Nokia ont atteint 13.21 euros vendredi , en baisse de 50 pour cent par rapport au début de l' année en partie en raison de l'introduction lente des modèles d'écran tactile ."
It will focus on improving its profitability next year by streamlining operations .,positive,Il s' attachera à améliorer sa rentabilité l' année prochaine en rationalisant ses opérations .
At the same time I am delighted by the fact that we were able to accomplish the organization with our own team members .,positive,"En même temps, je me réjouis du fait que nous ayons pu accomplir l'organisation avec nos propres membres d'équipe."
The server is responsible for managing devices and user accounts and a desktop client application enables remote access to the mobile phones .,neutral,Le serveur est responsable de la gestion des appareils et des comptes utilisateurs et une application client de bureau permet l'accès à distance aux téléphones mobiles.
"Earnings per share ( EPS ) were EUR0 .03 , up from the loss of EUR0 .083 .",positive,"Les gains par action ( EPS ) se sont élevés à 0,03 EUR , en hausse par rapport à la perte de 0,083 EUR ."
"The company 's transportation business is conducted through Florida Rock & Tank Lines , which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities .",neutral,"L'entreprise de transport est menée par l'intermédiaire de Florida Rock & Tank Lines , qui est une société de transport du sud-est se concentrant dans le transport par transporteur automobile de marchandises en vrac liquides et secs ."
The iPad application joins the iPhone app as part of Monster 's range of mobile applications for job hunting .,neutral,L'application iPad rejoint l'application iPhone dans le cadre de la gamme Monster d'applications mobiles pour la chasse à l'emploi.
Currently more than 100 of Global Fortune 500 companies are using SSH security solutions .,neutral,"Actuellement, plus de 100 entreprises de Global Fortune 500 utilisent des solutions de sécurité SSH."
10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,positive,10 février 2011 - La société de médias finlandaise Sanoma Oyj HEL : SAA1V a déclaré hier son bénéfice net 2010 presque triplé à 297 .3 m d'EUR de 107 .1 m d'EUR pour 2009 et a annoncé une proposition pour un paiement augmenté .
"Aberdeen AM posts H1 outflows, says conditions to remain challenging",negative,"Aberdeen AM affiche des sorties de H1, dit que les conditions restent difficiles"
$AAPL  downgrade is bias. This stock is a buy.,positive,$AAPL downgrade est biais. Ce stock est un achat.
$DNKN $KKD $DPZ $LOCO Inside week buy triggers. http://stks.co/h0vV8  http://stks.co/r0ebN,positive,$DNKN $KKD $DPZ $LOCO Inside week buy triggers. http://stks.co/h0vV8 http://stks.co/r0ebN
"Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .",negative,"Le bénéfice d' exploitation , à l' exclusion des postes non récurrents , s' est élevé à 2,2 millions d' euros , en baisse par rapport à 2,7 millions d' euros au cours de la période correspondante de 2008 ."
$UGAZ Will this cold put a dent in the massive horizontal rig production. Who knows  http://stks.co/p1V6P,negative,$UGAZ Ce froid va-t-il mettre une bosse dans la production massive de plate-forme horizontale. Qui sait http://stks.co/p1V6P
"$amrn Full bull call spread ranging July to Jan 15. Lets see what this baby does,",positive,"$amrn Plein appel de taureau s'étend de juillet à janvier 15. Voyons ce que ce bébé fait,"
"$AAPL AAPL finally breaking under the 49 M.A.. With no buybacks this week, look for AAPL to test the 120 support area.",negative,"$AAPL AAPL se brise enfin sous le 49 M.A.. Sans rachats cette semaine, cherchez AAPL pour tester la zone de soutien 120."
"In a recent interview with the Financial Times ( FT ) , Sampo 's board chairman Bjorn Wahlroos said If P&C was certainly for sale and the price had been set at SEK 85 billion , confirming earlier statements .",neutral,"Dans une interview récente avec le Financial Times ( FT ) , le président du conseil d' administration de Sampo, Bjorn Wahlroos , a déclaré que si P&C était certainement à vendre et le prix avait été fixé à 85 milliards de SEK , confirmant les déclarations antérieures ."
Technopolis has approximately 130 customer companies in Jyvaskyla .,neutral,Technopolis compte environ 130 entreprises clientes à Jyvaskyla.
CRH adds CR Laurence to acquisitions tally for $1.3bn,positive,"CRH ajoute CR Laurence aux acquisitions pour 1,3 milliard de dollars"
Nordea will coordinate the syndicated loan .,neutral,Nordea coordonnera le prêt syndiqué .
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive,"Le bénéfice d' exploitation s' est élevé à 5,5 millions d' euros , en hausse par rapport à 0,7 million d' euros ."
The value of the contract is EUR 25mn .,neutral,La valeur du contrat est de 25 millions d'euros.
The real estate company posted a net loss of +ó  x201a -¼ 59.3 million +ó  x201a -¼ 0.21 per share compared with a net profit of +ó  x201a -¼ 31 million +ó  x201a -¼ 0.11 per share for the corresponding quarter of 2007 .,neutral,"La société immobilière a affiché une perte nette de +ó x201a -1⁄4 59,3 millions +ó x201a -1⁄4 0,21 par action par rapport à un bénéfice net de +ó x201a -1⁄4 31 millions +ó x201a -1⁄4 0,11 par action pour le trimestre correspondant de 2007 ."
