Sentence,Sentiment,sentence
Stora Enso Oyj said its second-quarter result would fall by half compared with the same period in 2007 .,negative,Stora Enso Oyj dijo que su resultado del segundo trimestre caería a la mitad en comparación con el mismo período en 2007 .
The announced restructuring will significantly decrease the Company 's indebtedness .,positive,La reestructuración anunciada disminuirá significativamente el endeudamiento de la compañía .
"Finnish Bank of +àland reports operating profit of EUR 2.2 mn in the first quarter of 2010 , down from EUR 6.3 mn in the corresponding period in 2009 .",negative,"El Finnish Bank of land registra un beneficio de explotación de 2,2 millones de euros en el primer trimestre de 2010 , frente a 6,3 millones de euros en el período correspondiente del 2009 ."
"EXEL COMPOSITES IN BRIEF Exel Composites is a technology company which designs , manufactures and markets composite profiles and tubes for industrial applications .",neutral,"EXEL COMPOSICIÓN EN BREVE Exel Composites es una empresa tecnológica que diseña, fabrica y comercializa perfiles y tubos compuestos para aplicaciones industriales."
"The platen edges in contact with the band are provided with a seal having a protrusion directed towards the middle area of the platen , and means are provided to exert and maintain a pressure in the volume defined by the platen , the band and the seal . ''",neutral,"Los bordes de la placa en contacto con la banda están provistos de un sello con una protrusión dirigida hacia el área media de la placa , y se proporcionan medios para ejercer y mantener una presión en el volumen definido por la placa , la banda y el sello ."
"The Point Village , designed by Scott Tallon Walker , will include a shopping center , office premises , a hotel and a cinema .",neutral,"El Point Village, diseñado por Scott Tallon Walker, incluirá un centro comercial, locales de oficinas, un hotel y un cine."
Tikkurila acquired a majority stake in Kolorit Paints in the autumn of 2004 .,neutral,Tikkurila adquirió una participación mayoritaria en Kolorit Paints en el otoño de 2004.
"Following the issue , the new shares will constitute 10 percent of the firm 's capital .",neutral,"Tras la emisión , las nuevas acciones constituirán el 10 por ciento del capital de la empresa ."
"HK Ruokatalo produces many turkey products , such as cold cuts .",neutral,"HK Ruokatalo produce muchos productos de pavo , tales como embutidos ."
"treatment products in Usa , Canada , Mexico , Australia and Brazil Today , Global Research & Data Services is going to publish several market analyses about the markets for water treatment products in some selected countries .",neutral,"productos de tratamiento en EE.UU. , Canadá , México , Australia y Brasil Hoy , Global Research & Data Services va a publicar varios análisis de mercado sobre los mercados de productos de tratamiento de agua en algunos países seleccionados ."
These six agreements are the company 's first customer acquisitions in India since taking over TVS Electronics ' contract manufacturing facility in Jun 2007 .,neutral,Estos seis acuerdos son las primeras adquisiciones de clientes de la empresa en la India desde que se hizo cargo de la planta de fabricación de contratos de TVS Electronics en junio de 2007 .
"YIT acquired investment rights to a 10,000 square metre residential project in Yaroslavl and to a 16,400 square metre project in Moscow .",neutral,YIT adquirió derechos de inversión a un proyecto residencial de 10.000 metros cuadrados en Yaroslavl y a un proyecto de 16.400 metros cuadrados en Moscú.
My $DWA play up 6% today. I'm still skeptical. Will take profits. Not a time cheer,neutral,Mi $DWA juega hasta 6% hoy. Todavía soy escéptico.
More than a third of the original participants dropped out due to nausea and other side effects .,negative,Más de un tercio de los participantes originales abandonaron la escuela debido a náuseas y otros efectos secundarios .
The Finnish textiles and clothing company Marimekko Corporation ( OMX Helsinki : MMO1V ) reported on Wednesday ( 5 November ) an operating profit of EUR8 .1 m on net sales of EUR59m for the period from January to September 2008 .,neutral,"La empresa finlandesa de textiles y prendas de vestir Marimekko Corporation ( OMX Helsinki : MMO1V ) informó el miércoles ( 5 de noviembre ) de un beneficio de explotación de 8 ,1 millones EUR en ventas netas de 59 millones EUR para el período comprendido entre enero y septiembre de 2008 ."
$AMZN Going thru the roof needs a sell!,positive,$AMZN Ir a través del techo necesita una venta!
"Besides , Pit-Produkt will enter the new segments .",neutral,"Además , Pit-Produkt entrará en los nuevos segmentos ."
"The podcast , sees Harple provide the low-down on GyPSii 's platform , which takes someone 's location and demographic information to produce a contextual index of the world around them .",neutral,"El podcast , ve Harple proporcionar la baja en la plataforma de GyPSii , que toma la ubicación de alguien y la información demográfica para producir un índice contextual del mundo a su alrededor ."
"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE 16.12.2008 AT 09:30 Huhtamaki Oyj has resolved to clarify the Group structure by separating the Foodservice and Consumer Goods businesses in its production unit in Hameenlinna , Finland by transferring the businesses into its wholly owned subsidiaries .",neutral,"HUHTAMAKI OYJ STOCK INTERCAMBIO DE DIFUSIÓN 16.12.2008 A las 09:30 Huhtamaki Oyj ha resuelto aclarar la estructura del Grupo separando las empresas Foodservice y Consumer Goods de su unidad de producción en Hameenlinna , Finlandia , transfiriendo las empresas a sus filiales ."
"In 2010 , the Marimekko Group s net sales were EUR 73,297 thousand ( EUR 72,473 thousand ) and operating profit was EUR 8,169 thousand ( EUR 6,291 thousand ) .",neutral,"En 2010 , las ventas netas del grupo Marimekko ascendieron a 73.297 miles de euros ( 72.473 miles de euros ) y los beneficios de explotación a 8.169 miles de euros (6.291 miles de euros ) ."
"Currently , the company foresees its pre-tax profit to remain below the 2009 level when it reached EUR 700,000 USD 934,000 , compared with previous projections of a slightly better pre-tax profit .",negative,"Actualmente , la empresa prevé que su beneficio antes de impuestos se mantenga por debajo del nivel de 2009, cuando alcanzó los 700.000 USD 934.000 , en comparación con las proyecciones anteriores de un beneficio antes de impuestos ligeramente mejor ."
Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,neutral,La cuota de Ahlstrom se cotiza en el NASDAQ OMX Helsinki .
11 August 2010 - Finnish measuring equipment maker Vaisala Oyj HEL : VAIAS said today that its net loss widened to EUR4 .8 m in the first half of 2010 from EUR2 .3 m in the corresponding period a year earlier .,negative,"11 de agosto de 2010 - Vaisala Oyj Hel : VAIAS dijo hoy que su pérdida neta se amplió a 4,8 millones EUR en el primer semestre de 2010 a partir de 2,3 millones EUR en el período correspondiente del año anterior ."
"In Finland , snow storms brought trees down on power lines , cutting off electricity for some 2,000 households .",negative,"En Finlandia , las tormentas de nieve trajeron árboles en las líneas eléctricas , cortando la electricidad para unos 2.000 hogares ."
AB InBev to sell more SAB assets as seeks EU deal approval,neutral,AB InBev venderá más activos SAB en busca de la aprobación del acuerdo de la UE
"Okmetic closed its plant in Espoo in early 2004 , and all production lines from the site were moved to Okmetic 's plants in Vantaa , Finland and Texas , USA .",neutral,"Okmetic cerró su planta en Espoo a principios del 2004 , y todas las líneas de producción del sitio fueron trasladadas a las plantas de Okmetic en Vantaa , Finlandia y Texas , EE.UU. ."
Preparing for a Breakout Trade in Netflix $NFLX  https://t.co/CzHIX3tuAG $$ https://t.co/z1qb9xa4LD,positive,Preparación para un comercio de ruptura en Netflix $NFLX https://t.co/CzHIX3tuAG $ https://t.co/z1qb9xa4LD
"Community gardening has become a popular activity , especially to raise vegetables .",neutral,"La jardinería comunitaria se ha convertido en una actividad popular, especialmente para criar verduras."
Martela is a front runner in providing innovative solutions and customer service Martela designs and supplies interior solutions for working environments and public spaces .,neutral,Martela es líder en el suministro de soluciones innovadoras y servicio al cliente Martela diseña y suministra soluciones interiores para entornos de trabajo y espacios públicos.
$ELN longs...congrats...another HOD,positive,$ELN longs...felicitaciones...otro HOD
"Upon establishment , the plan is directed to approximately 20 persons .",neutral,"En el momento del establecimiento , el plan está dirigido a unas 20 personas ."
"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",negative,"En octubre , la UPM notificó una pérdida neta del tercer trimestre de 86 millones de euros , 110 millones de dólares , frente a un beneficio neto de 120 millones de euros en 2007 ."
"RFID ( Radio Frequency Identification ) is a method of so-called intelligent transport , whereby information can be read and saved remotely .",neutral,"RFID ( Radio Frequency Identification ) es un método del llamado transporte inteligente , por el cual la información se puede leer y guardar a distancia ."
