Sentence,Sentiment,sentence
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,positive,"Das verwässerte Ergebnis je Aktie ( EPS ) stieg auf 0,52 EUR gegenüber 0,09 EUR ."
Finnish media company Talentum Oyj 's net profit decreased to 2.5 mln euro ( $ 4.0 mln ) for the first quarter of 2008 from 3.0 mln euro ( $ 4.7 mln ) for the same period of 2007 .,neutral,"Der Nettogewinn des finnischen Medienunternehmens Talentum Oyj verringerte sich im ersten Quartal 2008 auf 2,5 Mio Euros ( 4,0 Mio Euros ) von 3,0 Mio Euros ( 4,7 Mio Euros ) im gleichen Zeitraum des Jahres 2007 ."
Prices and delivery volumes of broadband products decreased significantly in 2005 .,negative,Die Preise und Liefermengen von Breitbandprodukten gingen 2005 deutlich zurück .
LONDON MORNING BRIEFING: HSBC And Standard Chartered Shares Rise,positive,LONDON MORNING BRIEFING: HSBC und Standard Chartered Aktien steigen
@Dojiknows th SP and the potential of QNX BES10 and BBM  cross platform will bring good news in time $bbry,positive,@Dojiknows th SP und das Potenzial von QNX BES10 und BBM Cross-Plattform wird gute Nachrichten in der Zeit bringen $Bry
"`` There 's the issue of thieves stealing them from building sites , '' said Mr Smith .",negative,"`` Es gibt die Frage der Diebe stehlen sie von Baustellen , """", sagte Herr Smith ."
`` The Government has had a very professional approach in assessing the offer .,positive,Die Regierung hat bei der Bewertung des Angebots einen sehr professionellen Ansatz verfolgt.
Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise,positive,Travis Perkins zieht Dividende 20% als Gewinn und Umsatz steigen
Stichting Pensioenfonds ABP : 4 118 122 shares representing 5.19 % of the share capital and voting rights .,neutral,"Stichting Pensioenfonds ABP : 4 118 122 Aktien auf 5,19 % des Grundkapitals und der Stimmrechte ."
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",positive,"Im vierten Quartal 2009 erhöhte sich der Nettogewinn von Orion gegenüber dem Vorjahr um 33,8 % auf 33 Mio EUR ."
"BAWAG - Is to issue a benchmark , covered deal .",neutral,"BAWAG - ist die Ausgabe eines Benchmarks , abgedeckt Deal ."
Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago .,positive,"Der Nettogewinn von Outotec im zweiten Quartal 2007 stieg von 4,6 Mio. Euro ( 6,3 Mio. $ ) vor einem Jahr auf 16,8 Mio. Euro ( 23,1 Mio. $ ) ."
"Fortum expects its annual capital expenditure in the next four to five years to be within a range of EUR 0.8-1 .2 billion , as earlier announced .",neutral,"Fortum geht davon aus , dass die jährlichen Investitionsausgaben in den nächsten vier bis fünf Jahren wie bereits angekündigt in einer Größenordnung von 0,8-1,2 Mrd EUR liegen werden ."
"Since the association 's data do not cover sales figures from about 100 small local breweries and sales of imported beer products , the actual market shares of its members are smaller than those given in the report .",negative,"Da sich die Angaben des Verbandes nicht auf die Verkaufszahlen von rund 100 kleinen lokalen Brauereien und den Verkauf von importierten Bierprodukten beziehen , sind die tatsächlichen Marktanteile seiner Mitglieder geringer als im Bericht angegeben ."
The per-share subscription price of the shares subscribed with the option rights was EUR 1.35 .,neutral,"Der Bezugspreis pro Aktie der mit den Optionsrechten gezeichneten Aktien betrug EUR 1,35 ."
Altia 's operating profit jumped to EUR 47 million from EUR 6.6 million .,positive,"Das Betriebsergebnis von Altia stieg von 6,6 Mio EUR auf 47 Mio EUR ."
Nokia Siemens Networks has struggled to make a profit in the past two years .,neutral,Nokia Siemens Networks hat in den letzten zwei Jahren um einen Gewinn gekämpft .
"The Vuokatti unit will be developed to focus especially on the manufacture of prototypes , the ramp-up of new products and the demanding testing and after-sales services .",neutral,"Die Vuokatti-Einheit wird entwickelt, um sich insbesondere auf die Herstellung von Prototypen, den Ausbau neuer Produkte und die anspruchsvollen Test- und After-Sales-Services zu konzentrieren."
"An  of the invention , released by the Patent Office , said : `` A non-coherent search matrix is formed of said correlation function matrix .",neutral,"Eine Erfindung , die vom Patentamt veröffentlicht wurde , sagte : ,,Eine nicht-kohärente Suchmatrix wird aus dieser Korrelationsfunktionsmatrix gebildet ."
The group reiterated its forecast that handset manufacturers will sell around 915 mln units this year globally .,neutral,"Die Gruppe bekräftigte ihre Prognose , dass Mobilteilhersteller in diesem Jahr weltweit rund 915 mln Einheiten verkaufen werden ."
The earnings in the comparative period included a capital gain of EUR 8mn from the sale of OMX shares .,neutral,Das Ergebnis in der Vergleichsperiode beinhaltete einen Kapitalgewinn von 8 Mio EUR aus dem Verkauf von OMX-Aktien .
$fb small long 109.25 via calls,positive,$fb klein lang 109.25 über Anrufe
"Again , the most significant sales increase of 18.6 % was in Russia .",positive,"Auch in Russland war der deutlichste Absatzanstieg von 18,6 % zu verzeichnen ."
Finnish component supplier Componenta Corporation OMX Helsinki : CTH1V said on Monday 16 June that it is changing its pricing cycle due to the increase of raw material prices .,neutral,"Der finnische Komponentenlieferant Componenta Corporation OMX Helsinki : CTH1V sagte am Montag , dass er aufgrund der steigenden Rohstoffpreise seinen Preiszyklus ändert ."
"Financial , strategic and operational factors are considered .",neutral,"Finanzielle , strategische und operative Faktoren werden berücksichtigt ."
G4S slides on balance sheet worries,negative,G4S Dias auf Bilanz Sorgen
"2010 16 July 2010 - Finnish steel maker Rautaruukki Oyj HEL : RTRKS , or Ruukki , said today it turned to a net profit of EUR20m in the second quarter of 2010 from a net loss of EUR94m in the corresponding period last year .",positive,"2010 16 Juli 2010 - Der finnische Stahlhersteller Rautaruukki Oyj HEL : RTRKS , oder Ruukki , sagte heute, dass es sich zu einem Nettogewinn von 20 Mio EUR im zweiten Quartal 2010 aus einem Nettoverlust von 94 Mio EUR im entsprechenden Zeitraum des Vorjahres ."
As an overall effect of the above-mentioned measures Glaston will recognize non-recurring expenses of EUR 12 million in the fourth quarter of 2008 .,neutral,Als Gesamteffekt der oben genannten Maßnahmen wird Glaston im vierten Quartal 2008 Einmalaufwendungen in Höhe von 12 Mio . EUR erfassen .
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,positive,"Das Betriebsergebnis stieg von 1,0 Mio EUR im entsprechenden Zeitraum 2008 auf 3,2 Mio EUR ."
The company reported net sales of 302 mln euro $ 441.6 mln and an operating margin of 16 pct in 2006 .,neutral,"Das Unternehmen meldete im Jahr 2006 einen Nettoumsatz von 302 Mio. Euro $ 441,6 Mio. und eine operative Marge von 16 Mio. Euro ."
Merged LSE and Deutsche BÃ¶rse would be led by Germany's Kengeter,positive,Merged LSE und Deutsche BÃ¶rse werden von Deutschlands Kengeter geleitet
"The total delivery volume of paper businesses in 2010 was 1,155,000 tonnes , up from 1,132,000 tonnes in 2009 .",positive,Das Gesamtliefervolumen der Papierunternehmen belief sich 2010 auf 1.155.000 Tonnen gegenüber 1.132 000 Tonnen im Jahr 2009 .
"With the acquisition , the company will expand its offering to North , Central and South America , it said .",positive,"Mit der Akquisition wird das Unternehmen sein Angebot nach Nord-, Mittel- und Südamerika erweitern , hieß es ."
"Together with Latvia , Cramo will operate 54 rental outlets in the Baltic States .",neutral,Zusammen mit Lettland wird Cramo 54 Mietniederlassungen in den baltischen Staaten betreiben .
"The value of the contract is about EUR1 .0 m. Poyry , headquartered in Vantaa , Finland provides consulting and engineering services to the energy , forestry and infrastructure & environment sectors .",neutral,"Der Auftragswert beträgt etwa 1,0 Mio EUR. Poyry mit Sitz in Vantaa, Finnland, bietet Beratungs- und Ingenieurleistungen für die Sektoren Energie , Forstwirtschaft und Infrastruktur sowie Umwelt an ."
"`` Subscribers can browse free numbers with their handset , and select the numbers , packages and services they prefer when activating the phone .",neutral,"`` Abonnenten können mit ihrem Handy freie Nummern durchsuchen und die Nummern, Pakete und Dienste auswählen, die sie bei der Aktivierung des Telefons bevorzugen."
Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,neutral,"Connectivity Services umfassen ausgelagerte Scan und Capture, die Papierrechnungen in elektronisches Format überträgt und Basware Business Transactions Service ermöglicht es dem Kunden, Rechnungen in elektronischer Form zu empfangen und zu versenden."
"At the same time , sales development in Russia was boosted by the opening of Stockmann Nevsky Centre in St Petersburg .",positive,Gleichzeitig wurde die Umsatzentwicklung in Russland durch die Eröffnung des Stockmann-Nevsky-Zentrums in St. Petersburg gesteigert.
"The Board of Directors proposes to the Shareholders ' Meeting on 18 March 2010 that the company would pay dividend for the financial year January 1 - December 31 , 2009 , EUR 0.02 per share .",neutral,"Der Verwaltungsrat schlägt der Hauptversammlung am 18 . März 2010 vor , die Dividende für das Geschäftsjahr 1. Januar - 31. Dezember 2009 in Höhe von 0,02 EUR je Aktie auszuschütten ."
RBS chairman admits surprise at size of regulatory penalties,negative,RBS-Vorsitzender gibt Überraschung bei der Größe der regulatorischen Sanktionen zu
Ramirent Finland is the domestic unit of machinery rental company Ramirent Oyj HEL : RMR1V .,neutral,Ramirent Finnland ist die inländische Einheit der Maschinenvermieter Ramirent Oyj HEL : RMR1V .
"Like all other mechanical pipettors from Biohit , also Proline Plus is CE-IVD marked and comes with a 3-year warranty .",neutral,Wie alle anderen mechanischen Pipetatoren von Biohit ist auch Proline Plus CE-IVD gekennzeichnet und verfügt über eine 3-Jahres-Garantie.
"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .",neutral,"Heute hat Geberit's finnischer Rivale Uponor OYJ seine Prognose für das Gesamtjahr des Umsatzwachstums von 10 pct auf 6 pct gesenkt , was den schwierigen Bedingungen in Deutschland und den USA sowie den Währungsfaktoren die Schuld gab ."
The invention carries International Patent Publication No. .,neutral,Die Erfindung trägt die Internationale Patentpublikation Nr. .
"Blyk is launching first in the UK market in mid-2007 , with other markets to follow .",neutral,"Blyk startet Mitte 2007 den ersten Markt im Vereinigten Königreich , weitere Märkte sollen folgen ."
Petrofac books further Â£30m cost for Shetland gas terminal delays,negative,Petrofac bucht weitere 30 Mio. £ Kosten für Shetland Gas-Terminal-Verzögerungen
"Swedish engineering consultant firm Etteplan is to establish a unit in town Borl+ñnge , by the turn of the month March-April 2008 .",neutral,Das schwedische Ingenieurbüro Etteplan soll bis zum Monatswechsel März-April 2008 eine Einheit in der Stadt Borl+ñnge errichten .
"The agreement was signed with Biohit Healthcare Ltd , the UK-based subsidiary of Biohit Oyj , a Finnish public company which develops , manufactures and markets liquid handling products and diagnostic test systems .",positive,"Die Vereinbarung wurde mit der Biohit Healthcare Ltd , der britischen Tochtergesellschaft von Biohit Oyj , einem finnischen öffentlichen Unternehmen , das Liquid Handling Produkte und Diagnosetestsysteme entwickelt , herstellt und vermarktet ."
Finland 's Poyry Energy has won a contract to advise builders of a new cogeneration power plant in Lithuania 's second-biggest city of Kaunas and to supervise the construction process .,positive,Finnlands Poyry Energy hat einen Auftrag zur Beratung der Bauherren eines neuen KWK-Kraftwerks in der zweitgrößten Stadt Kaunas in Litauen und zur Überwachung des Bauprozesses erhalten.
"@Dlerch LOL! $FMCN back under $17, darn those shorts! No chit Sherlock!",negative,"- Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein!"
The total value of the deliveries is some EUR65m .,neutral,Der Gesamtwert der Lieferungen beläuft sich auf rund 65 Mio EUR .
"Also, BMO had just initiated $incy with an outperform yesterday, while several other firms all reiterated buy ratings.",positive,"Auch hatte BMO gerade $incy mit einer Überform gestern initiiert, während mehrere andere Firmen alle wiederholte Buy-Ratings."
` Nordic infrastructure construction is one of our strategic growth areas .,neutral,` Der nordische Infrastrukturbau ist einer unserer strategischen Wachstumsfelder .
These share transactions are part of the company 's strategy of relinquishing assets that are not part of its core business .,neutral,"Diese Aktientransaktionen sind Teil der Strategie des Unternehmens , Vermögenswerte aufzugeben , die nicht zum Kerngeschäft gehören ."
